Region,RegionName,StateName,CountyName,CityName,ForecastYoYPctChange
City,Moyie Springs,ID,Boundary County,Moyie Springs,5.237090087
City,Mulliken,MI,Eaton County,Mulliken,-0.664852255
City,Murphy,TX,Collin County,Murphy,-0.292126186
City,Naalehu,HI,Hawaii County,Naalehu,-2.344081459
City,Nampa,ID,Canyon County,Nampa,12.71196581
City,Nancy,KY,Pulaski County,Nancy,5.169077758
City,Nanjemoy,MD,Charles County,Nanjemoy,-1.217953744
City,Naoma,WV,Raleigh County,Naoma,0.682274247
City,Nashua,NH,Hillsborough County,Nashua,4.585910653
City,Needham,MA,Norfolk County,Needham,0.110763589
City,Nelsonville,OH,Athens County,Nelsonville,-3.267241379
City,New Bedford,MA,Bristol County,New Bedford,2.408163265
City,New Carlisle,IN,La Porte County,New Carlisle,-0.91135916
City,New Hampton,NH,Belknap County,New Hampton,1.364814041
City,New Haven,IN,Allen County,New Haven,6.487698987
City,New Haven,MI,Macomb County,New Haven,2.120429059
City,New Hope,MN,Hennepin County,New Hope,2.731485149
City,New Hyde Park,NY,Nassau County,New Hyde Park,3.708954054
City,New Kensington,PA,Westmoreland County,New Kensington,6.260391198
City,New Richmond,OH,Clermont County,New Richmond,4.466827503
City,New Salem,MA,Franklin County,New Salem,5.355066079
City,New Waverly,TX,Walker County,New Waverly,-1.351186853
City,New Whiteland,IN,Johnson County,New Whiteland,11.53196347
City,Newbern,TN,Dyer County,Newbern,6.63304721
City,Newton,NC,Catawba County,Newton,4.273510972
Neighborhood,Newtonville,MA,Middlesex County,Newton,-4.7125173
City,Nicholasville,KY,Jessamine County,Nicholasville,5.270018622
City,Nickelsville,VA,Scott County,Nickelsville,1.015046296
City,Nine Mile Falls,WA,Stevens County,Nine Mile Falls,8.640798226
City,Niwot,CO,Boulder County,Niwot,1.217820406
City,Noble,OK,Cleveland County,Noble,1.691865242
City,Nokesville,VA,Prince William County,Nokesville,-2.352890236
City,Nora Springs,IA,Floyd County,Nora Springs,-1.267921147
City,Norfolk,CT,Litchfield County,Norfolk,-2.237519873
City,Norman,OK,Cleveland County,Norman,2.120720721
Neighborhood,North Amherst,MA,Hampshire County,Amherst,1.133815029
City,North Beach,MD,Calvert County,North Beach,-0.962553495
City,North Chicago,IL,Lake County,North Chicago,3.97403946
Neighborhood,North Conway,NH,Carroll County,Conway,-0.70774164
City,North Fort Myers,FL,Lee County,North Fort Myers,-0.531428571
City,North Huntingdon,PA,Westmoreland County,North Huntingdon,2.348175634
City,North Manchester,IN,Wabash County,North Manchester,3.442694663
City,North Norwich,NY,Chenango County,North Norwich,3.702851886
City,North Palm Beach,FL,Palm Beach County,North Palm Beach,-1.313684211
City,North Salt Lake,UT,Davis County,North Salt Lake,4.771480331
City,North Wildwood,NJ,Cape May County,North Wildwood,3.208144796
City,Northbrook,IL,Cook County,Northbrook,-0.734449761
Neighborhood,Northridge,CA,Los Angeles County,Los Angeles,1.548837209
City,Northvale,NJ,Bergen County,Northvale,-0.206502636
City,Norwich,CT,New London County,Norwich,0.753371869
City,Norwich,VT,Windsor County,Norwich,0.421240518
City,Nyssa,OR,Malheur County,Nyssa,0.493364559
City,Oak Grove,MO,Jackson County,Oak Grove,7.701187335
City,Oakridge,OR,Lane County,Oakridge,1.080761655
City,Ocean Shores,WA,Grays Harbor County,Ocean Shores,7.605335787
City,Oklahoma City,OK,Oklahoma County,Oklahoma City,1.256725596
City,Okmulgee,OK,Okmulgee County,Okmulgee,-0.075510204
City,Olalla,WA,Kitsap County,Olalla,2.434435323
City,Olathe,KS,Johnson County,Olathe,2.530418251
City,Old Orchard Beach,ME,York County,Old Orchard Beach,3.111313869
City,Olin,NC,Iredell County,Olin,1.785310734
City,Olive,NY,Ulster County,Olive,4.565308989
City,Orange,CA,Orange County,Orange,-0.090136789
City,Orland Park,IL,Cook County,Orland Park,1.11825652
City,Ormond Beach,FL,Volusia County,Ormond Beach,2.526941363
Neighborhood,Osterville,MA,Barnstable County,Barnstable,1.070449419
City,Otis,OR,Lincoln County,Otis,-1.917626974
City,Ottawa,KS,Franklin County,Ottawa,3.170433145
City,Overgaard,AZ,Navajo County,Overgaard,9.12195122
City,Owensboro,KY,Daviess County,Owensboro,2.723552124
City,Owensville,IN,Gibson County,Owensville,4.985445205
City,Oxford,OH,Butler County,Oxford,2.452440866
City,Pacific Grove,CA,Monterey County,Pacific Grove,-1.052100654
City,Palm Desert,CA,Riverside County,Palm Desert,3.316879433
City,Palmetto,FL,Manatee County,Palmetto,2.749774977
City,Palos Verdes Estates,CA,Los Angeles County,Palos Verdes Estates,-0.312240162
City,Palos Verdes Peninsula,CA,Los Angeles County,Palos Verdes Peninsula,-3.470695021
City,Pampa,TX,Gray County,Pampa,-0.063354037
City,Pandora,OH,Putnam County,Pandora,0.679401993
City,Park Ridge,IL,Cook County,Park Ridge,-2.670949135
City,Parker,CO,Douglas County,Parker,1.377350606
City,Parrish,FL,Manatee County,Parrish,2.071994488
City,Pasadena,MD,Anne Arundel County,Pasadena,-0.299324107
City,Paulden,AZ,Yavapai County,Paulden,2.96990085
City,Paxton,IL,Ford County,Paxton,2.556064073
City,Payette,ID,Payette County,Payette,6.47144593
City,Payson,IL,Adams County,Payson,4.472610097
City,Peachland,NC,Anson County,Peachland,6.386363636
City,Pearcy,AR,Garland County,Pearcy,4.181994819
City,Pearl River,LA,Saint Tammany Parish,Pearl River,-2.018010963
City,Peekskill,NY,Westchester County,Peekskill,8.226847662
City,Pelham,NH,Hillsborough County,Pelham,2.347675963
City,Pelican Rapids,MN,Otter Tail County,Pelican Rapids,0.880928854
City,Pembroke,NC,Robeson County,Pembroke,2.880050505
City,Penhook,VA,Franklin County,Penhook,4.033548909
City,Penn Laird,VA,Rockingham County,Penn Laird,1.888010993
City,Perry,UT,Box Elder County,Perry,10.22115086
City,Peru,IN,Miami County,Peru,2.14248366
City,Peshastin,WA,Chelan County,Peshastin,1.409312927
City,Peyton,CO,El Paso County,Peyton,2.41623785
City,Phillipston,MA,Worcester County,Phillipston,-1.844672657
City,Phoenix,NY,Oswego County,Phoenix,-1.854564756
City,Pigeon Forge,TN,Sevier County,Pigeon Forge,4.845559846
City,Pine Hill,NJ,Camden County,Pine Hill,-1.5736
City,Pinecrest,FL,Miami-Dade County,Pinecrest,-4.970750904
City,Pinehurst,NC,Moore County,Pinehurst,3.806925498
City,Piney,AR,Garland County,Piney,7.046357616
City,Pingree Grove,IL,Kane County,Pingree Grove,1.293410692
City,Plainfield,NH,Sullivan County,Plainfield,2.343221801
City,Plainfield,NJ,Union County,Plainfield,5.634433962
City,Plainwell,MI,Allegan County,Plainwell,0.815902579
City,Plantation,FL,Broward County,Plantation,1.013292117
City,Plaucheville,LA,Avoyelles Parish,Plaucheville,7.394849785
City,Pleasant Plains,IL,Sangamon County,Pleasant Plains,-0.705525606
City,Plum,PA,Allegheny County,Plum,1.666248432
City,Point of Rocks,MD,Frederick County,Point of Rocks,1.656346749
City,Polk,OH,Ashland County,Polk,-1.731287425
City,Ponca City,OK,Kay County,Ponca City,1.002967359
City,Ponchatoula,LA,Tangipahoa Parish,Ponchatoula,4.919730392
City,Port Barrington,IL,McHenry County,Port Barrington,-0.143381005
City,Port Ewen,NY,Ulster County,Port Ewen,11.12748016
City,Port Huron,MI,Saint Clair County,Port Huron,5.771590909
City,Port Jefferson Station,NY,Suffolk County,Port Jefferson Station,3.510367708
City,Port Orange,FL,Volusia County,Port Orange,2.603555556
City,Port Orford,OR,Curry County,Port Orford,3.940789474
Neighborhood,Port Reading,NJ,Middlesex County,Woodbridge,-1.997949419
City,Port Saint Lucie,FL,Saint Lucie County,Port Saint Lucie,3.53030303
City,Port Vue,PA,Allegheny County,Port Vue,-0.189982729
City,Port Wentworth,GA,Chatham County,Port Wentworth,3.163185379
City,Porter,IN,Porter County,Porter,2.03060686
City,Portola,CA,Plumas County,Portola,5.166963755
City,Portsmouth,RI,Newport County,Portsmouth,-2.680640854
City,Potosi,MO,Washington County,Potosi,14.23965142
City,Prescott,WI,Pierce County,Prescott,0.775458032
City,Prosperity,SC,Newberry County,Prosperity,2.860795455
City,Providence,NY,Saratoga County,Providence,-2.797741777
City,Purcell,OK,McClain County,Purcell,1.264541833
City,Putnam,CT,Windham County,Putnam,0.380010689
City,Quincy,MI,Branch County,Quincy,2.857815443
City,Radnor,PA,Delaware County,Radnor,8.444131936
City,Ransomville,NY,Niagara County,Ransomville,0.635964912
City,Ravenel,SC,Charleston County,Ravenel,-0.430136986
Neighborhood,Ravenswood,IL,Cook County,Chicago,2.280727486
City,Raymore,MO,Cass County,Raymore,1.234226055
City,Redington Beach,FL,Pinellas County,Redington Beach,2.598973607
City,Redondo Beach,CA,Los Angeles County,Redondo Beach,-0.772450673
City,Republic,MO,Greene County,Republic,6.5390625
City,Reva,VA,Culpeper County,Reva,-0.728019721
City,Rexburg,ID,Madison County,Rexburg,5.302250804
City,Rialto,CA,San Bernardino County,Rialto,2.095958207
City,Rib Mountain,WI,Marathon County,Rib Mountain,4.482420749
City,Rich Hill,MO,Bates County,Rich Hill,-1.58974359
City,Richmond,MI,Macomb County,Richmond,5.544053924
City,Ridgeland,SC,Jasper County,Ridgeland,2.159438776
City,Ridgely,MD,Caroline County,Ridgely,-0.014091123
City,Ridley Park,PA,Delaware County,Ridley Park,3.6400187
City,Riverdale,CA,Fresno County,Riverdale,14.58877086
Neighborhood,Riverside,RI,Providence County,East Providence,1.234441603
City,Rives,TN,Obion County,Rives,-4.857142857
City,Rives Junction,MI,Jackson County,Rives Junction,4.993042378
City,Roan Mountain,TN,Carter County,Roan Mountain,-1.214945424
City,Rochert,MN,Becker County,Rochert,-1.395236173
City,Rockford,OH,Mercer County,Rockford,-2.629594722
City,Rockport,ME,Knox County,Rockport,-1.208060288
City,Rockville,MD,Montgomery County,Rockville,0.051817634
City,Rockwall,TX,Rockwall County,Rockwall,0.970515098
Neighborhood,Rogers Park,MI,Wayne County,Redford,11.04950495
City,Rolling Hills Estates,CA,Los Angeles County,Rolling Hills Estates,-0.342964461
City,Rolling Prairie,IN,La Porte County,Rolling Prairie,1.526315789
City,Rootstown,OH,Portage County,Rootstown,-1.182642487
City,Roseland,LA,Tangipahoa Parish,Roseland,2.936363636
City,Rossville,GA,Walker County,Rossville,-2.777108434
City,Round Hill,VA,Loudoun County,Round Hill,1.871991701
City,Round Lake Heights,IL,Lake County,Round Lake Heights,4.596198157
City,Rouses Point,NY,Clinton County,Rouses Point,0.583081571
City,Rowlett,TX,Dallas County,Rowlett,0.27322192
City,Rushville,IN,Rush County,Rushville,2.138728324
City,Ruskin,FL,Hillsborough County,Ruskin,3.442911513
City,Sabattus,ME,Androscoggin County,Sabattus,9.20452099
City,Saint Francisville,LA,West Feliciana Parish,Saint Francisville,4.372541458
City,Saint George,UT,Washington County,Saint George,2.856673241
City,Saint Ignatius,MT,Lake County,Saint Ignatius,1.345425868
City,Salem,MA,Essex County,Salem,2.363336714
City,Saline,MI,Washtenaw County,Saline,4.727240649
City,Salisbury,NY,Nassau County,Salisbury,4.026102432
City,Saluda,NC,Polk County,Saluda,-0.583267871
City,San Dimas,CA,Los Angeles County,San Dimas,0.205073996
City,San Gabriel,CA,Los Angeles County,San Gabriel,-2.089625696
City,San Jose,CA,Santa Clara County,San Jose,-6.920179986
City,San Juan Capistrano,CA,Orange County,San Juan Capistrano,-2.122192152
City,San Leon,TX,Galveston County,San Leon,-1.286627907
City,San Luis,AZ,Yuma County,San Luis,7.002162942
City,San Martin,CA,Santa Clara County,San Martin,-3.902632794
City,San Miguel,CA,San Luis Obispo County,San Miguel,5.008640407
City,Sandston,VA,Henrico County,Sandston,0.353133515
City,Sandusky,OH,Erie County,Sandusky,-0.861967695
City,Sanford,FL,Seminole County,Sanford,4.404975124
City,Sanford,NC,Lee County,Sanford,3.684134961
City,Saranac,NY,Clinton County,Saranac,-2.132786885
City,Saratoga,CA,Santa Clara County,Saratoga,-8.92598081
City,Savannah,MO,Andrew County,Savannah,1.726744186
City,Schaumburg,IL,Cook County,Schaumburg,0.042038217
City,Science Hill,KY,Pulaski County,Science Hill,-0.338560886
City,Seaford,NY,Nassau County,Seaford,4.014328358
City,Seal Rock,OR,Lincoln County,Seal Rock,2.780992994
City,Sealy,TX,Austin County,Sealy,2.296236559
City,Seaside Park,NJ,Ocean County,Seaside Park,4.709968675
City,Sebastopol,CA,Sonoma County,Sebastopol,-2.580427845
City,Secaucus,NJ,Hudson County,Secaucus,-5.498842057
City,Seffner,FL,Hillsborough County,Seffner,3.978304743
City,Seligman,MO,Barry County,Seligman,0.047706422
City,Selma,CA,Fresno County,Selma,2.53
City,Seminole,TX,Gaines County,Seminole,3.786855037
City,Senoia,GA,Coweta County,Senoia,2.614817847
Neighborhood,Shadow Hills,CA,Los Angeles County,Los Angeles,3.176938606
City,Shakopee,MN,Scott County,Shakopee,3.627465303
City,Sharon Hill,PA,Delaware County,Sharon Hill,-0.345656192
City,Shavertown,PA,Luzerne County,Shavertown,2.3645894
City,Shawnee,OK,Pottawatomie County,Shawnee,1.611405836
City,Sheffield,OH,Lorain County,Sheffield,0.519843488
City,Shelbyville,TN,Bedford County,Shelbyville,4.375726744
City,Shohola,PA,Pike County,Shohola,0.394422311
City,Sidney,IL,Champaign County,Sidney,2.271700776
City,Silex,MO,Lincoln County,Silex,5.914225941
City,Silvis,IL,Rock Island County,Silvis,-0.649105368
City,Smith Center,KS,Smith County,Smith Center,-0.416490486
City,Smithfield,VA,Isle of Wight County,Smithfield,1.55770691
City,Smithville,TX,Bastrop County,Smithville,4.4569161
City,Smyrna,DE,Kent County,Smyrna,0.136603162
City,Sneads,FL,Jackson County,Sneads,5.501246883
City,Sobieski,WI,Oconto County,Sobieski,4.247820101
City,Solvang,CA,Santa Barbara County,Solvang,-0.824352332
City,Somerset,KY,Pulaski County,Somerset,0.104100946
City,Somis,CA,Ventura County,Somis,5.648224685
City,South Euclid,OH,Cuyahoga County,South Euclid,-1.614420063
City,South Milwaukee,WI,Milwaukee County,South Milwaukee,6.08504222
City,South Ogden,UT,Weber County,South Ogden,8.292371289
City,South Orange,NJ,Essex County,South Orange,0.052128316
City,South Park,PA,Allegheny County,South Park,1.274891775
City,South Rockwood,MI,Monroe County,South Rockwood,2.873306233
City,South Saint Paul,MN,Dakota County,South Saint Paul,4.305364512
City,South Tucson,AZ,Pima County,South Tucson,-4.252016129
City,Southeast,NY,Putnam County,Southeast,5.838221673
City,Southside,AL,Etowah County,Southside,0.769968051
City,Sparks Glencoe,MD,Baltimore County,Sparks Glencoe,0.821197886
City,Sparta,MO,Christian County,Sparta,2.745152355
City,Spearman,TX,Hansford County,Spearman,-0.258496395
City,Spring City,TN,Rhea County,Spring City,5.871875
City,Springdale,SC,Lexington County,Springdale,4.294736842
City,Springfield,OH,Clark County,Springfield,4.52
City,Stafford,NY,Genesee County,Stafford,3.701046338
City,Staley,NC,Randolph County,Staley,12.31719653
City,Stamping Ground,KY,Scott County,Stamping Ground,0.289882061
City,Standish,ME,Cumberland County,Standish,0.883617194
City,Starke,FL,Bradford County,Starke,1.533277169
City,Starksboro,VT,Addison County,Starksboro,3.69734065
City,Stedman,NC,Cumberland County,Stedman,3.033057851
City,Steelville,MO,Crawford County,Steelville,5.765561843
City,Sterling,KS,Rice County,Sterling,5.273209549
City,Sterling,NY,Cayuga County,Sterling,6.741062802
City,Stevensville,MT,Ravalli County,Stevensville,3.407888839
City,Stock Island,FL,Monroe County,Stock Island,5.106812652
City,Stoughton,WI,Dane County,Stoughton,2.514895509
City,Sudbury,MA,Middlesex County,Sudbury,0.052790762
City,Sun Valley,ID,Blaine County,Sun Valley,12.31737493
City,Sunderland,MA,Franklin County,Sunderland,2.936660269
City,Sunset Hills,MO,Saint Louis County,Sunset Hills,-0.260958729
City,Superior,MI,Washtenaw County,Superior,3.71633503
City,Surfside,FL,Miami-Dade County,Surfside,-0.52735792
City,Surgoinsville,TN,Hawkins County,Surgoinsville,-5.185598377
City,Sutter Creek,CA,Amador County,Sutter Creek,-0.674323931
City,Swayzee,IN,Grant County,Swayzee,9.832110092
City,Swoope,VA,Augusta County,Swoope,0.626267281
City,Sylacauga,AL,Talladega County,Sylacauga,0.738095238
Neighborhood,Sylmar,CA,Los Angeles County,Los Angeles,1.201577226
City,Syosset,NY,Nassau County,Syosset,2.116745612
City,Syracuse,IN,Kosciusko County,Syracuse,3.936911488
City,Syracuse,UT,Davis County,Syracuse,4.890345012
City,Talihina,OK,LeFlore County,Talihina,5.089869281
City,Tamworth,NH,Carroll County,Tamworth,0.280879865
City,Taylor,TX,Williamson County,Taylor,0.759913091
City,Temperance,MI,Monroe County,Temperance,0.503214494
City,Temple,TX,Bell County,Temple,2.63041881
City,Temple Terrace,FL,Hillsborough County,Temple Terrace,2.479220113
City,Templeton,MA,Worcester County,Templeton,1.563696919
City,Terra Bella,CA,Tulare County,Terra Bella,-2.298071625
Neighborhood,Terra Linda,CA,Marin County,San Rafael,1.590021692
City,Terrell,TX,Kaufman County,Terrell,0.947368421
City,The Dalles,OR,Wasco County,The Dalles,5.713945173
City,Thibodaux,LA,Lafourche Parish,Thibodaux,5.250629723
City,Thiells,NY,Rockland County,Thiells,2.550529853
City,Thornton,NH,Grafton County,Thornton,4.113603819
City,Thousand Oaks,CA,Ventura County,Thousand Oaks,-0.011764706
City,Three Way,TN,Madison County,Three Way,4.300061614
City,Tiburon,CA,Marin County,Tiburon,-4.742618906
City,Tiffin,IA,Johnson County,Tiffin,2.342882327
City,Tifton,GA,Tift County,Tifton,5.725986597
City,Tinicum,PA,Delaware County,Tinicum,6.400843882
City,Tipton,CA,Tulare County,Tipton,9.40858209
City,Tobaccoville,NC,Forsyth County,Tobaccoville,3.302325581
City,Toledo,OH,Lucas County,Toledo,1.428981349
City,Tomball,TX,Harris County,Tomball,1.990428631
City,Toms Brook,VA,Shenandoah County,Toms Brook,3.637703252
City,Toms River,NJ,Ocean County,Toms River,-0.926720947
City,Tonawanda,NY,Erie County,Tonawanda,2.587248322
City,Tonkawa,OK,Kay County,Tonkawa,1.907665505
City,Topsail Beach,NC,Pender County,Topsail Beach,3.530010604
City,Toquerville,UT,Washington County,Toquerville,4.952090327
City,Trafford,PA,Westmoreland County,Trafford,2.57967033
City,Treasure Island,FL,Pinellas County,Treasure Island,2.472477064
City,Trent Woods,NC,Craven County,Trent Woods,-0.939310345
City,Truth or Consequences,NM,Sierra County,Truth or Consequences,4.944174757
City,Tuckahoe,VA,Henrico County,Tuckahoe,0.798421808
City,Turner,OR,Marion County,Turner,5.766161803
City,Tuscumbia,AL,Colbert County,Tuscumbia,0.470103093
City,Union,OH,Montgomery County,Union,3.041869523
City,Union Bridge,MD,Frederick County,Union Bridge,-0.870990483
City,Union City,IN,Randolph County,Union City,4.918010753
Neighborhood,Union Park,FL,Orange County,Orlando,3.457634798
City,University Heights,IA,Johnson County,University Heights,-0.115537849
City,University Park,FL,Miami-Dade County,University Park,0.005158838
City,Upper Augusta,PA,Northumberland County,Upper Augusta,0.073053067
City,Upper Chichester,PA,Delaware County,Upper Chichester,9.962255136
City,Upper Tulpehocken,PA,Berks County,Upper Tulpehocken,0.023434171
City,Urbana,IA,Benton County,Urbana,1.453295129
City,Vale,OR,Malheur County,Vale,0.9856
City,Vallejo,CA,Solano County,Vallejo,0.777168732
City,Vance,AL,Tuscaloosa County,Vance,5.791722296
City,Ventura,CA,Ventura County,Ventura,1.269066404
City,Vernon Rockville,CT,Tolland County,Vernon Rockville,-3.711195241
